# id	name	mnn
6381	Системы индикаторные бумажные для идентификации микроорганизмов (СИБ)	~
6873	Сиф-IgG-ДС-стрип	диагностикум сифилиса
6872	Сиф-ДСМ-суммарный	диагностикум сифилиса
12233	Сиэль	дименгидринат
12234	Сиэль-Тева	дименгидринат
2464	Скайвира &reg;	-
2465	Скайризи	-
2466	Скайризи &reg;	-
9520	Скандинибса	мепивакаин
7706	Скандинибса форте	мепивакаин+[эпинефрин]
11173	Скандонест	мепивакаин
12296	Сканлюкс 300	йопамидол
4363	Сканлюкс 370	йопамидол
2467	Скертцо	-
2468	Скимазол &reg;	-
10899	Скин-кап	пиритион цинк
5620	Скиноклир	азелаиновая кислота
11844	Скинорен	азелаиновая кислота
7618	Склеросан	-
2470	Склимод &reg;	-
2471	Скоролокс	-
2472	Слабидол &reg; Кап	-
2473	Слабикап &reg;	-
2474	Слабипрокт	-
2475	Слабительный сбор № 1	-
2476	Славинорм &reg;	-
2477	Слим Стори Проф	-
13488	Слипвэлл	зопиклон
7193	Слипекс	~
2478	Слипзон &reg;	-
2484	Смесь для ингаляций	-
2485	Смидекс &reg; солофарм	-
4228	СМОФКабивен периферический	~
4229	СМОФКабивен центральный	-
7666	СМОФлипид	жировые эмульсии для парентерального питания
13503	Сновител	золпидем
10534	СнорСтоп	~
2486	Снуп &reg;	-
2487	Снуп &reg; Экстра	-
2488	Снупокси	-
2489	Снуппик	-
6045	Совальди	софосбувир
2490	Совальди &reg;	-
5408	Совриад	симепревир
2491	Соджурн &reg;	-
4018	Соединенное Королевство	соединенное королевство
6129	Солантра	ивермектин
2492	Солантра &reg;	-
2493	Солвибене	-
2494	Солдетрим	-
4943	Солиан	амисульприд
2495	Солигамма &reg;	-
2496	Солидаго вирга ауреа	-
10896	Солидаго композитум С	~
2497	Соликва СолоСтар &reg;	-
2498	Соликса-Ксантис	-
2499	Солирект &reg;	-
4603	Солирис	экулизумаб
12137	Солковагин	~
12147	Солкодерм	~
11417	Солкосерил	~
12145	Солкосерил дентальная адгезивная паста	~
12603	СолкоТриховак	-
2503	Солназол	-
10365	Солувит Н	~
13289	Сольвенций	~
8409	Соль морская	~
3625	Солютизон	тиоацетазон
8048	Соматропин	соматропин
10459	Соматулин	ланреотид
8420	Соматулин Аутожель	ланреотид
10712	Сомнол	зопиклон
12059	Сонапакс	тиоридазин
13361	Сонит	~
6000	Соннован	мелатонин
9958	Сорафениба тозилат	сорафениб
4731	Сорбистерит	~
3618	Сосны почки	сосны почки
11256	СотаГексал	соталол
10689	Соталекс	соталол
5613	Соталол	соталол
9643	Соталола гидрохлорид	соталол
5051	Соталол Канон	соталол
4366	Сотрет	изотретиноин
6729	Софтовак	~
2504	Спазмавексим	-
2505	Спазмалгон &reg; Эффект	-
2506	Спазмастоп &reg;	-
2507	Спазматен	-
2508	Спазматен Нео	-
2509	Спазматон	-
2511	Спазматоник &reg;	-
2510	Спазматон Нео	-
2512	Спазматрил	-
12736	Спазмекс	троспия хлорид
2513	Спазмизан &reg;	-
4890	Спазмил-М	-
2514	Спазмо-Апотель	-
2515	Спазмовакс &reg;	-
2516	Спазмовакс &reg; ОРО	-
3480	Спазмолитин	адифенин
9166	Спазмомен	отилония бромид
2517	Спазмофарм	-
2518	Спазмоцистенал	-
2519	Спазмэллар &reg;	-
2520	Спазнорм &reg;	-
2521	Спарекс &reg;	-
11365	Спаскупрель	~
4798	Спектрацеф	цефдиторен
9523	Спеман	-
9276	Спеман форте	~
6386	Сперидан	рисперидон
2523	Спигелиа антелмиа	-
11367	Спигелон	~
2524	Спинраза	-
5851	Спиолто Респимат	олодатерол+тиотропия бромид
11765	Спирива	тиотропия бромид
4417	Спирива Респимат	тиотропия бромид
2528	Спирт этиловый	-
11219	Спитомин	буспирон
2529	Спонгиа тоста	-
4286	Спонгилан	бадяга
12955	Споробактерин	бациллюс субтилис
12954	Споробактерин жидкий	бациллюс субтилис
4866	Спрайсел	дазатиниб
2531	Стабикардин &reg;	-
2532	Стабломакс	-
2533	Стабломакс ОД	-
5395	Ставропольский край	г
5412	Ставудин	ставудин
6851	Стаг	ставудин
5788	Стагемин	транексамовая кислота
12578	Стадол	буторфанол
2534	Сталево &reg;	-
9233	Сталораль ""Аллерген клещей	аллергены бытовые
9232	Сталораль ""Аллерген пыльцы березы	аллергены деревьев пыльцевые
2535	Стапредин &reg;	-
11853	Старликс	натеглинид
7377	Старомарьевское шоссе	д
2536	Статиглин	-
2537	Стафизагриа	-
2538	Стафилофаг &reg;	-
2539	Стафицин &reg;	-
2540	Стафотаксим	-
2541	Стезиум &reg;	-
2542	Стелара	устекинумаб
7786	Стелланин	диэтилбензимидазолия трийодид
8161	Стелланин-ПЭГ	диэтилбензимидазолия трийодид
2543	Стелфрин	-
2544	Стелфрин супра	-
8345	Стемокин	l-изолейцил-l-глутамил-l-триптофана натриевая соль
2545	Стеналгил	~
11503	Стерилин	ноноксинол
2546	Стерофундин Г-1	-
2547	Стибевара &reg;	-
5992	Стиварга	регорафениб
2548	Стиглатра	-
2549	Стикта пульмонариа	-
3439	Стилейкин &reg;	-
6766	Стиллин	селегилин
11661	Стимол	цитруллина малат
2551	Стимплейт &reg;	-
2552	Стимулвен &reg;	-
11569	Стимулотон	сертралин
7185	Стимулятор роста Haemophilus influenzae жидкий	~
8664	Стимфорте	~
2553	Стинибия &reg;	-
12419	Стодаль	~
6824	Стокрин	эфавиренз
12218	Стоматидин	гексэтидин
13436	Стоматин Эдас-123	~
11202	Стоматофит	~
2554	Стоматофит &reg; Эксперт	-
7378	Стоматофит А	-
6164	Стоматофит эксперт	~
2555	Стомафлор &reg;	-
2556	Стопадикс &reg;	-
12020	Стопангин	гексэтидин
12021	Стопангин-Тева	гексэтидин
2557	Стопдиар	-
12759	Стоптуссин-Фито	-
2558	Стопфруа	-
2559	Стопфунгил &reg;	-
2560	Страйк Плюс	-
6798	Страттера	атомоксетин
8675	Стрезам	этифоксин
7891	Стрепсилс Интенсив	флурбипрофен
10341	Стрептокиназа	стрептокиназа
10271	Стрептолавен	~
7890	Стрепфен	флурбипрофен
13549	Стресс-гран	~
7774	СтрессОфф форте	~
5198	Стриверди Респимат	олодатерол
6017	Строметта	стронция ранелат
13072	Стронция-89 хлорид	стронция хлорид [89sr]
12748	Строфантин-Г	уабаин
3447	Строфантин К	строфантин-к
11530	Струмель Т	~
9073	Субетта	~
2561	Сугаммадекс	-
2562	Сугаммадекс Велфарм	-
2563	Сугаммадекс Сандоз &reg;	-
2565	Сугаммадекс-Тева	-
2564	Сугаммадекс Фармасинтез	-
2566	Суглат	-
2567	Суджекта &reg;	-
8629	Сукральфат	сукральфат
12516	Сукрат	сукральфат
8302	СУКСАМЕТОНИЙ-БИОЛЕК	суксаметония йодид
2568	Суксаметония йодид	-
2569	Суксаметония хлорид	-
11475	Суксилеп	этосуксимид
2570	Суксимид	-
2576	Сульгин	-
8423	Сульзонцеф	~
2577	Сульзонцеф &reg;	-
2578	Сульмацефта	-
2579	Сульпим-Акос	-
4433	Сульпирид	сульпирид
10429	Сульпирид Белупо	сульпирид
3626	Сульсен	селена сульфид
2580	Сультофай &reg;	-
2581	Сультриаксон	-
2590	Сульфур	-
2592	Сульфурикум ацидум	-
2591	Сульфур йодатум	-
13577	Сульфур-плюс	~
7081	Сумамигрен	суматриптан
4538	Сумарин	суматриптан
3904	Суматриптан	суматриптан
8385	Суматриптан-OBL	суматриптан
4073	Суматриптан Адифарм	суматриптан
7613	Суматриптана сукцинат	суматриптан
4479	Суматриптан Пфайзер	суматриптан
4564	Суматриптан-Тева	суматриптан
12572	Сумиг	суматриптан
9046	Сумитран	суматриптан
5768	Сунвепра	асунапревир
5321	СуперАмп	вода для инъекций
6278	Суперлимф	~
11416	Суперо	цефуроксим
8560	Супероксиддисмутаза человека рекомбинантная	супероксиддисмутаза
11184	Супракс	цефиксим
8825	Супракс Солютаб	цефиксим
5100	Супран	десфлуран
8531	Супреста	микофенолата мофетил
11762	Суприма-Бронхо	~
11638	Суприма-Плюс	~
9452	Сурфактант-БЛ	~
11331	Сустанон-250	тестостерон [смесь эфиров]
8266	Сутент	сунитиниб
3639	Сушеницы топяной трава	-
2593	Сфумата	-
2594	Сцембликс	-
5296	США Four Ventures Enterprises	inc
5589	Сюрванта	берактант
2597	Табакетте &reg;	-
2598	Табакум	-
13383	Табакум композитум-ГФ	~
13643	Табакум-плюс	~
2596	ТабДолгит	-
2599	Табенова	-
2600	Таблетки от кашля	-
2601	Таблетки от кашля Реневал	-
2602	Табректа	-
2603	Табухэлп	-
10400	Тавегил	клемастин
2604	Тавнеос	-
8915	Тагиста	бетагистин
2605	Тагриссо	-
2606	Тадакардил Канон	-
2607	Тадалафил	-
2611	Тадалафил-Акрихин	-
2612	Тадалафил-Алиум	-
2608	Тадалафил Велфарм	-
2609	Тадалафил Вертекс	-
2610	Тадалафил Канон	-
2613	Тадалафил-КРКА	-
2614	Тадалафил-Ксантис	-
2615	Тадалафил-СЗ	-
2616	Тадалафил-Тева	-
2617	Тадалеар &reg;	-
2618	Таданорд	-
11879	Таденан	сливы африканской коры экстракт
2619	Тазан &reg;	-
11429	Тазепам	оксазепам
4050	Таиланд	мориамин® с-2
7851	Тайверб	лапатиниб
12401	Тайлед Минт	недокромил
3440	Такзайро &reg;	-
2621	Такролимус	-
5944	Такролимус-Акри	такролимус
2623	Такролимус-Амедарт	-
2622	Такролимус ретард-Тева	-
2624	Такролимус-Тева	-
5528	Такролимус ШТАДА	такролимус
5854	Такропик	такролимус
4980	Такросел	такролимус
8127	Таксакад	паклитаксел
2625	Такселен	-
4997	Таксиер	силденафил
11170	Такс-О-Бид	цефотаксим
11285	Таксол	паклитаксел
4822	Таксотер	доцетаксел
13458	Тактивин	тимуса экстракт
2626	Талинда &reg; Ретард	-
12597	Таллитон	карведилол
2627	Таллитон &reg;	-
2628	Таллиум ацетикум	-
13344	Таллиум-плюс	~
8034	Таллия хлорид 199Tl	~
2629	Талопса &reg;	-
2630	Талс &reg;	-
2631	Талценна	-
11509	Талцеф	цефотаксим
11373	Тальцид	гидроталцит
13491	Тамбуил	тамбуканская грязь
13486	Тамбуил экстракт	тамбуканская грязь
6567	Тамерит	аминодигидрофталазиндион натрия
2632	Тамерит &reg;	-
2633	Тамерон &reg;	-
6772	Тамоксифен	тамоксифен
9566	Тамоксифена цитрат	тамоксифен
3783	Тамоксифена цитрата таблетки 0.01 г	тамоксифен
10752	Тамоксифен Гексал	тамоксифен
10886	Тамоксифен Лахема	тамоксифен
13653	Тамоксифен-Ферейн	тамоксифен
12136	Тамоксифен-Эбеве	тамоксифен
10702	Танакан	гинкго двулопастного листьев экстракт
5678	Таргин	налоксон+оксикодон
5126	Таргоцид	тейкопланин
5783	Тарлениб	эрлотиниб
11653	Тартефедрель Н	~
7029	Тарцева	эрлотиниб
12717	Тарцефоксим	цефотаксим
4190	Тасигна	нилотиниб
4171	ТАУКРАТ	—
6239	Таутакс	доцетаксел
5351	Тафинлар	дабрафениб
5950	Тахибен	урапидил
12635	Твердый жир	~
7279	Твинрикс	вакцина для профилактики вирусных гепатитов а и b
2634	Тебантин &reg;	-
2635	Тебериф &reg;	-
2636	Тебикур &reg;	-
9287	Теваграстим	филграстим
9286	Тевакомб	салметерол+флутиказон
6058	Тевакомб Мультихалер	салметерол+флутиказон
2637	Теватаксел	-
2638	Тегвимель	-
2639	Теглютик	-
2640	Тегопрекс &reg;	-
2641	Тегрияр &reg;	-
2642	Тедизолид	-
2643	Тедизолид ПСК	-
2644	Тедуглутид	-
2645	Тедуглутид ПСК	-
5659	Тезалом	темозоломид
2646	Тезспире	-
2647	Тейкопланин	-
2648	Тейкопланин-Джиэфси &reg;	-
2649	Теймурова Паста	-
5719	Тейсуно	тегафур+гимерацил+отерацил
2650	Теквэйли	-
8240	Текназол	итраконазол
5512	Тексалок	оксалиплатин
6372	Тексамен	теноксикам
2651	Телбивудин	-
10452	Телебрикс 30 меглумин	йокситаламовая кислота
10453	Телебрикс 35	йокситаламовая кислота
2652	Телзап &reg;	-
2653	Телзап &reg; АМ	-
2654	Телзап &reg; Плюс	-
7574	Телзир	фосампренавир
2655	Телинстар	-
2656	Телминорм &reg;	-
2657	Телминорм &reg; АМ	-
2658	Телминорм &reg; Н	-
2672	Телмифорс &reg;	-
2673	Телпрес	-
2674	Телпрес Плюс	-
5592	Телфадин	фексофенадин
11494	Телфаст	фексофенадин
4382	Темодал	темозоломид
5030	Темозоломид	темозоломид
5471	Темозоломид-Рус	темозоломид
5070	Темозоломид-Тева	темозоломид
5754	Темозоломид-ТЛ	темозоломид
5246	Темомид	темозоломид
5063	Темцитал	темозоломид
12679	Тенаксум	рилменидин
7753	Тензотран	моксонидин
10353	Теноктил	теноксикам
6518	Тенотен	~
5429	Тенофовир	тенофовир
9746	Тенофовира дизопроксил фумарат	тенофовир
9592	Тенофовир дизопроксил фумарат	тенофовир
5473	Тенофовир-ТЛ	тенофовир
6048	Тенофовир+Эмтрицитабин	тенофовир+эмтрицитабин
10394	Тентекс форте	~
4584	Тепадина	тиотепа
7089	Теравит Антистресс	~
8429	Теразозин	теразозин
9855	Теразозина гидрохлорида дигидрат	теразозин
4412	Теразозин-Тева	теразозин
4240	Тералиджен	алимемазина тартрат
4239	Тералиджен Валента	алимемазин
7304	Терафлекс М	~
12118	Тержинан	~
9753	Терифлуномид	терифлуномид
4669	ТЕРРИДЕКАЗА	——
3761	Терридеказа 100 ПЕ	~
9429	Террилитин	~
9025	Террилитин сухой	~
12505	Тестис композитум	~
4985	Тестостерона пропионат	(3-оксоандрост-4-ен-17бета-ил)пропионат
13651	Тест-система иммуноферментная для выявления HBs-антигена с использованием рекомбинантного антигена и моноклональных антител (Гепаскан HBsAg)	диагностикум гепатита b
6592	Тест-система иммуноферментная для выявления антигена вируса клещевого энцефалита	диагностикум клещевого энцефалита
6594	Тест-система иммуноферментная для выявления антигена ортопоксвирусов	~
12844	Тест-система иммуноферментная для выявления антител к антигенам гельминтов	~
13513	Тест-система иммуноферментная для выявления антител к поверхностному антигену вируса гепатита В (ИФА анти-В)	диагностикум гепатита b
6852	Тест-система иммуноферментная для выявления дифтерийных и столбнячных антител	диагностикум дифтерии и столбняка
13709	Тест-система иммуноферментная для определения антител к ортопоксвирусам	~
9188	Тетраспан 10	~
8881	Тетраспан 6	~
6503	Тетурам	дисульфирам
13010	Технемаг 99mTc	~
7512	Технемек	99mtc"
7513	Технемек 99mTc	~
7261	Технетрил	99mtc"
7260	Технетрил 99mTc	технеций [99mtc] сестамиби
7514	Технефит 99mTc	технеция [99mtcс] фитат
7515	Технефор 99mTc	технеция [99mtc] оксабифор
8653	Тианептин натрия	тианептин
2681	Тиаприд	-
12604	Тиапридал	тиаприд
2682	Тиаприд-ЭТ	-
12842	Тиаскар-стрип	~
6361	Тиатоп-стрип	диагностикум описторхоза
6360	Тиатрис-стрип	диагностикум трихинеллеза
2683	Тибакт	-
2684	Тибсово &reg;	-
5490	Тивикай	долутегравир
2685	Тивовин	-
2686	Тигалант &reg;	-
2687	Тигелин АФ	-
2688	Тигераза &reg;	-
2689	Тигецивер &reg;	-
2699	ТиелВел &reg;	-
9252	Тизабри	натализумаб
9434	Тизалуд	тизанидин
2700	Тизанидин	-
2701	Тизанидин Авексима	-
7587	Тизанидина гидрохлорид	тизанидин
2702	Тизанидин-СЗ	-
5050	Тизанидин-Тева	тизанидин
6682	Тизанил	тизанидин
2703	Тизилек	-
11980	Тизим	цефтазидим
13120	Тизоль	~
2706	Тизоптан &reg;	-
2707	Тикабрилин	-
11178	Тиклид	тиклопидин
12687	Тикло	тиклопидин
10505	Тилаксин	тилорон
5647	Тилорам	тилорон
4779	Тилорон	тилорон
9884	Тилорона дигидрохлорид	тилорон
13089	Тимазид	зидовудин
6355	Тималин	тимуса экстракт
7477	Тимоген	~
11082	Тимоглобулин	иммуноглобулин антитимоцитарный
8088	Тимодепрессин	~
3753	Тимоптин	~
9711	Тиоацетазон	тиоацетазон
10526	Тиогамма	тиоктовая кислота
11860	Тиодазин	тиоридазин
9848	Тиозонида цитрат	~
12322	Тиоктацид БВ	тиоктовая кислота
7404	Тиолепта	тиоктовая кислота
4643	Тиолипон	тиоктовая кислота
10965	Тиопентал	тиопентал натрия
12315	Тиопентал-KMП	тиопентал натрия
6638	Тиопентал натрий	тиопентал натрия
6637	Тиопентал натрия	тиопентал натрия
12245	Тиопентал натрия стерильный	тиопентал натрия
13695	Тиоридазин	тиоридазин
12366	Тиоридазина гидрохлорид	тиоридазин
11920	Тиорил	тиоридазин
6121	Тиотропиум-натив	тиотропия бромид
9879	Тиотропия бромида моногидрат	тиотропия бромид
9950	Тиотропия бромид метанола сольват	тиотропия бромид
5631	Тирапол	леветирацетам
3620	Тиреоидин	тиреоидин
10368	Тисасен	сеннозиды а и в
10363	Тисацид	гидроталцит
10149	Тисон	тиоридазин
11904	Тиссукол Кит	~
12922	Тифивак	вакцина для профилактики брюшного тифа
5280	Тмина плоды	~
6733	Тобарпин	батроксобин
2715	Тобрисс &reg;	-
5182	Товиаз	фезотеродин
6848	Токсо-IgM-ИФА-Бест	диагностикум токсоплазмоза
6324	ТоксоплаСтрип	диагностикум токсоплазмоза
6875	ТоксоФлюоСкрин	диагностикум токсоплазмоза
10232	Толгецит	гемцитабин
2716	Толзитол &reg;	-
2717	Толзитол &reg; Табс	-
2718	Толизор &reg; инъект	-
2719	Толмио	-
2732	Толпирилид &reg;	-
13206	Томицид	~
5935	Томогексол	йогексол
5466	Томская обл.	г
11265	Томудекс	ралтитрексид
3805	Тонарол	бутилгидрокситолуол
10861	Тонгинал	~
10853	Тонзан-акут	~
6864	Тонзилар	-
11703	Тонзилгон Н	~
12503	Тонзилла композитум	~
13397	Тонзиллин Эдас-125	~
4782	ТОНЗИЛЛИН ЭДАС-125(вс)	-
13396	Тонзиллин Эдас-925	~
10879	Тонзилотрен	~
6910	Тонзипрет	~
11989	Тонокардин	доксазозин
8906	Топалепсин	топирамат
8720	Топамакс	топирамат
3864	Топирамат	топирамат
3865	Топирамат Канон	топирамат
5954	Топирамат Сандоз	топирамат
4705	Топирамат - Тева	топирамат
5969	Топирамат-ТЛ	топирамат
6063	Топиромакс	топирамат
8090	Топотекана гидрохлорид	топотекан
4571	Топотекан-Актавис	топотекан
5899	Топсавер	топирамат
9663	Торасемид	торасемид
9850	Торасемид безводный	торасемид
5695	Торасемид ВЕРТЕКС	торасемид
5926	Торасемид-СЗ	торасемид
7440	Тореал	топирамат
10974	Торекан	тиэтилперазина дималеат
10284	Торендо	рисперидон
10288	Торендо Ку-таб	рисперидон
7959	Торизел	темсиролимус
10148	Торин	сертралин
5075	Торнетис	силденафил
7981	Торсон	зопиклон
4503	Торэпимат	топирамат
12351	Тотема	-
8536	Тофизопам	тофизопам
2733	Трабектедин-Промомед	-
2734	Трабектедин-Тева	-
2735	Траваксал	-
2736	Травалза &reg; Дуо	-
2737	Травапресс	-
2738	Травапресс Дуо	-
12368	Траватан	травопрост
2739	Травиолан &reg;	-
4650	Трависил	---
11845	Травоген	изоконазол
11843	Травокорт	дифлукортолон+изоконазол
2740	Травопрост-Оптик	-
2741	Травопрост-СЗ	-
6811	Травохол	~
3441	Тразимера &reg;	-
7594	Траклир	бозентан
6031	Траклир ДТ	бозентан
12100	Тракриум	атракурия безилат
5710	Траксара	транексамовая кислота
2743	Трактен-Н	-
4976	Трактоцил	атозибан
2748	Траместон	-
2749	Трамицент	-
6830	Транексам	транексамовая кислота
6735	Транексамовая кислота	транексамовая кислота
13668	Транквезипам	бромдигидрохлорфенилбензодиазепин
12044	Транстек	бупренорфин
3822	Трансулоза	-
11052	Трасилол 500000	апротинин
5989	Трастузумаб	трастузумаб
10695	Траумель С	~
10215	Тредаптив	ларопипрант + никотиновая кислота
3765	Трекрезан	оксиэтиламмония метилфеноксиацетат
13008	Тренпентал	пентоксифиллин
11694	Трентал	пентоксифиллин
11914	Трентал 400	пентоксифиллин
9116	Треосульфан медак	треосульфан
9829	Третиноин	третиноин
11857	Трианол	сливы африканской коры экстракт
11621	Трибестан	якорцев стелющихся травы экстракт
6465	Триворин	рибавирин
12268	Триган-Д	~
8667	Тригексифенидил	тригексифенидил
8993	Тригексифенидила гидрохлорид	тригексифенидил
6047	Тригексифенидил Органика	тригексифенидил
7679	Тригексифенидил-Ферейн	тригексифенидил
7337	Тригинет	ламотриджин
8585	Тригрим	торасемид
8142	Тридукард	триметазидин
12478	Тризивир	абакавир+ламивудин+зидовудин
12150	Трилептал	окскарбазепин
9613	Тримебутина малеат	тримебутин
8744	Тримедат	тримебутин
7965	Тримет	триметазидин
12633	Триметазид	триметазидин
4347	Триметазидин	триметазидин
7671	Триметазидина дигидрохлорид	триметазидин
7725	Триметазидин-Биоком МВ	триметазидин
5372	Триметазидин МВ	триметазидин
5750	Триметазидин МВ-Тева	триметазидин
7860	Триметазидин-ратиофарм	триметазидин
7859	Триметазидин-Тева	триметазидин
13470	Триметазидин-Ферейн	триметазидин
7142	Триметилгидразиния пропионата дигидрат	мельдоний
3724	Триметоприм	триметоприм
7449	Тримигрен	суматриптан
4341	Тримитард МВ	триметазидин
8135	Тринатриевая соль глицирризиновой кислоты	глицирризиновая кислота
4741	Триожиналь	-
6438	Трипсин кристаллический	трипсин
9782	Трипторелина ацетат	трипторелин
6106	Трипторелин-лонг	трипторелин
10339	Триттико	тразодон
10031	Трифтазин	трифлуоперазин
9564	Трифтазина гидрохлорид	трифлуоперазин
10488	Трифтазин - Дарница	трифлуоперазин
10489	Трифтазин-Дарница	трифлуоперазин
13476	Трихлофен	~
4969	Тробальт	ретигабин
9796	Тровентол	тровентол
8974	Троксаминат	транексамовая кислота
7910	Тромбин	тромбин
5039	Тромблесс Плюс	-
8205	Тромбовазим	~
5022	Тромборедуктин	анагрелид
9422	Тромбофлюкс	стрептокиназа
8037	Трометамол Н	трометамол
7720	Тропикамид	тропикамид
10020	Тропиндол	трописетрон
9708	Трописетрона гидрохлорид	трописетрон
4326	Трувада	тенофовир+эмтрицитабин
12172	Трувент	тровентол
10837	Труксал	хлорпротиксен
6122	Трулисити	дулаглутид
2750	Туберкулинум	-
8948	Тубосан	метилдиоксотетрагидропиримидин сульфонизоникотиноил гидразид
2751	Туджео СолоСтар &reg;	-
2752	Туспан &reg;	-
2753	Туссикод	-
2754	Туссикод &reg;	-
2755	Туссиофит	-
9283	Тутабин	капецитабин
12782	Туя	~
12937	Туя-ГФ	~
12906	Туя ДН	~
10065	Туя комп	—
2756	Туя оксиденталис	-
13578	Туя-плюс	~
13200	Туя Эдас-801	~
13228	Тыквеол	тыквы обыкновенной семян масло
3623	Тыквы семена	тыквы семена
8929	Тыквы семян масло	тыквы обыкновенной семян масло
5924	Тэдаллис	тадалафил
2758	Тэдаллис &reg;	-
13011	ТЭОВак	вакцина для профилактики оспы
2759	Тэрфлуна &reg;	-
7799	Убидекаренон	убидекаренон
12646	Убистезин	артикаин+[эпинефрин]
12647	Убистезин форте	артикаин+[эпинефрин]
11605	Убихинон композитум	~
12398	Убретид	дистигмина бромид
2760	Ува урси	-
2761	Уголь активированный	-
5415	Удмуртская Республика	г
8458	Узара	~
6537	ул. 1-ая Дубровская	д
5263	ул. 1-я Дубровская	д
7572	ул. 1-я Путевая	5"
6534	ул. Дубровская	д
10195	Ул. Ероилор 1 А	075100
2762	Уликус &reg;	-
7502	улица Нагатинская	дом 1"
2763	Улколфри &reg;	-
5294	ул. Красногвардейская	д
4262	ул. Салганская д. 7	вирдел
2764	Улсепан	-
2765	Ултомирис &reg;	-
2766	Ульблок &reg;	-
2767	Ультибро &reg; Бризхалер &reg;	-
5975	Ультибро Бризхалер	гликопиррония бромид+индакатерол
13483	Ультравак	вакцина для профилактики гриппа [живая]
10350	Ультравист	йопромид
8230	Ультрагривак	~
6984	Ультракаин Д	артикаин
12110	Ультракаин Д-С	артикаин+[эпинефрин]
12109	Ультракаин Д-С форте	артикаин+[эпинефрин]
2768	Ультрасолюшн	-
7993	Ультрикс	вакцина гриппозная инактивированная расщепленная (вакцина для профилактики гриппа [инактивированная])
2770	Ульцернил &reg;	-
3942	Ульцэп	полисахаридов фракция из ростков картофеля
6280	Уман альбумин	альбумин человека
12120	Уман Комплекс Д.И.	-
2771	Умифеновир	-
2772	Умифеновир Медисорб	-
2773	Умифеновир Реневал	-
2774	Умифеновир-Фармстандарт	-
10455	Умкалор	~
2775	Умомекс	-
8920	Уморап	циталопрам
6742	Ундевит	-
6310	УниБест ВИЧ-1	2 ат"
2776	Унитиол	-
4964	Унитиол-Бинергия	димеркаптопропансульфонат натрия
2777	Унитиол плюс	-
13299	Унитиол-Ферейн	димеркаптопропансульфонат натрия
2778	Унифузол &reg;	-
2779	Уноглиф &reg;	-
2780	Упадацитиниб	-
10360	Уралит-У	калия натрия гидроцитрат
2781	Урапидил	-
2782	Урапидил Дж	-
2783	Урапидил Калцекс	-
2784	Урапидил Канон	-
2785	Урапидил-натив	-
2786	Урапресин	-
2787	Урбихол	-
2788	Урдокса &reg; 500	-
13560	УреагениФлюоСкрин	диагностикум уреаплазменных инфекций
2789	Уреакапс, 14С	-
7238	Уреаплазма Микротест	~
10977	Урегит	этакриновая кислота
2790	Урегит &reg;	-
2791	Уриналгин &reg; Ф	-
6250	Урифлорин	~
2792	Уробактоцин	-
8936	Уро-БЦЖ медак	вакцина для лечения рака мочевого пузыря бцж
10645	Уро-Ваксом	лизат бактерий [esсheriсhia сoli]
4684	Уродерм	-
7933	Урокам	~
4220	Урокард	доксазозин
9219	Урокиназа Медак	урокиназа
2793	Уролесан &reg;	-
4659	Уролесан-М	-
5163	Уролесан-Н	~
2794	Уролинеф	-
4708	Урологический (мочегонный) сбор-ф	-
11990	Уромитексан	месна
2795	Уронормин-Ф	-
2796	Уропрост-Д	-
4592	Урорегулан	-
8822	Урорек	силодозин
8797	Уротол	толтеродин
12738	Уротрактин	пипемидовая кислота
9840	Уротропин	метенамин
5567	Урофлекс	толтеродин
2797	Урофосцин &reg;	-
5894	Урофурагин	фуразидин
2798	Урофурагин &reg; 100	-
2799	Урофурагин &reg; MAX	-
9438	Урохол	~
2800	Уроцистенал	-
2801	Урсапро	-
13311	Урситаб Эдас-132	~
4781	УРСИТАБ ЭДАС-132(вс)	-
13310	Урситаб Эдас-932	~
2802	Урсогепатол &reg;	-
2807	Урсодиолизин	-
2808	Урсоксинол	-
2809	Урсомакс	-
2810	Урсомик &reg;	-
2811	Урсосан &reg; форте	-
2812	Урсофальк	-
2813	Урсофокус	-
13007	Уртика-ГФ	~
13632	Уртика ДН	~
13580	Уртика-плюс	~
2814	Уртика уренс	-
8969	Успокоительный сбор № 2	-
3784	Успокоительный сбор №3	~
13105	Успокой	~
6306	Утрожестан	прогестерон
2815	Утрожестан &reg;	-
12131	УФТ	тегафур+[урацил]
2818	Фабагал &reg;	-
2819	Фабомотизол	-
2820	Фабосед &reg;	-
8403	Фабразим	агалсидаза бета
2821	Фабхальта &reg;	-
2822	Фавибирин	-
2823	Фавибирин-400	-
2824	Фавипиравир	-
2825	Фавирокс	-
2826	Фадинозин	-
2827	Фазенра	-
6698	Фазлодекс	фулвестрант
2829	Фазотикад &reg;	-
5295	Файкомпа	перампанел
2830	Файкомпа &reg;	-
2831	ФайлепВел	-
12713	Фактор VII	фактор свертывания крови vii
12712	Фактор VII (Фактор свертывания крови VII)	фактор свертывания крови vii
9121	Фактор некроза опухолей-тимозин альфа 1 рекомбинантный	~
5712	Фамацивир	фамцикловир
12612	Фамвир	фамцикловир
5876	Фамилар	фамцикловир
2832	Фаминосалк	-
2833	Фамосан &reg;	-
6333	Фамулан	~
2836	Фамцикловир	-
5012	Фамцикловир-Тева	фамцикловир
9459	Фанди	фактор свертывания крови viii
2837	Фарбентум	-
